nrens=   100 nrwells=     5 nrdata=     3 nx=    36
  19   1   2  50   0.916268E+03
  20   1   2  50   0.966781E+03
  21   1   2  50   0.985133E+03
  22   1   2  50   0.978216E+03
  23   1   2  50   0.921707E+03
  24   1   2  50   0.791672E+03
  25   1   2  50   0.751857E+03
  26   1   2  50   0.609664E+03
  27   1   2  50   0.482968E+03
  28   1   2  50   0.395874E+03
  29   1   2  50   0.314964E+03
  30   1   2  50   0.257561E+03
  31   1   2  50   0.235666E+03
  32   1   2  50   0.194808E+03
  33   1   2  50   0.161182E+03
  34   1   2  50   0.144323E+03
  35   1   2  50   0.131571E+03
  36   1   2  50   0.125973E+03
   1   2   2  50   0.410245E+00
   2   2   2  50  -0.169022E+00
   3   2   2  50  -0.718004E+00
   4   2   2  50  -0.121728E+01
   5   2   2  50  -0.165347E+01
   6   2   2  50  -0.201969E+01
   7   2   2  50  -0.231504E+01
   8   2   2  50  -0.254336E+01
   9   2   2  50  -0.271126E+01
  10   2   2  50  -0.282614E+01
  11   2   2  50  -0.289439E+01
  12   2   2  50  -0.292021E+01
  13   2   2  50  -0.290516E+01
  14   2   2  50  -0.284849E+01
  15   2   2  50  -0.274810E+01
  16   2   2  50  -0.260189E+01
  17   2   2  50  -0.000000E+00
  18   2   2  50  -0.217237E+01
  19   2   2  50  -0.189698E+01
  20   2   2  50  -0.159254E+01
  21   2   2  50  -0.165707E+01
  22   2   2  50  -0.475661E+01
  23   2   2  50  -0.961329E+01
  24   2   2  50  -0.969232E+01
  25   2   2  50  -0.418619E+01
  26   2   2  50   0.464073E+01
  27   2   2  50   0.166168E+02
  28   2   2  50   0.286902E+02
  29   2   2  50   0.379294E+02
  30   2   2  50   0.471641E+02
  31   2   2  50   0.484598E+02
  32   2   2  50   0.574679E+02
  33   2   2  50   0.619638E+02
  34   2   2  50   0.741434E+02
  35   2   2  50   0.950638E+02
  36   2   2  50   0.120437E+03
   1   3   2  50  -0.482836E+06
   2   3   2  50  -0.458754E+06
   3   3   2  50  -0.445736E+06
   4   3   2  50  -0.423061E+06
   5   3   2  50  -0.406465E+06
   6   3   2  50  -0.387785E+06
   7   3   2  50  -0.352819E+06
   8   3   2  50  -0.318157E+06
   9   3   2  50  -0.286521E+06
  10   3   2  50  -0.262931E+06
  11   3   2  50  -0.239531E+06
  12   3   2  50  -0.219298E+06
  13   3   2  50  -0.201974E+06
  14   3   2  50  -0.178879E+06
  15   3   2  50  -0.164237E+06
  16   3   2  50  -0.154970E+06
  17   3   2  50  -0.152170E+06
  18   3   2  50  -0.156457E+06
  19   3   2  50  -0.168860E+06
  20   3   2  50  -0.182001E+06
  21   3   2  50  -0.186072E+06
  22   3   2  50  -0.190173E+06
  23   3   2  50  -0.179138E+06
  24   3   2  50  -0.141883E+06
  25   3   2  50  -0.113115E+06
  26   3   2  50  -0.553320E+05
  27   3   2  50   0.463104E+04
  28   3   2  50   0.644021E+05
  29   3   2  50   0.118189E+06
  30   3   2  50   0.172000E+06
  31   3   2  50   0.246247E+06
  32   3   2  50   0.285339E+06
  33   3   2  50   0.291814E+06
  34   3   2  50   0.305531E+06
  35   3   2  50   0.308235E+06
  36   3   2  50   0.317012E+06
   1   1   3  50  -0.769269E+02
   2   1   3  50  -0.125353E+03
   3   1   3  50  -0.204201E+03
   4   1   3  50  -0.316734E+03
   5   1   3  50  -0.452539E+03
   6   1   3  50  -0.616281E+03
   7   1   3  50  -0.776460E+03
   8   1   3  50  -0.878061E+03
   9   1   3  50  -0.982170E+03
  10   1   3  50  -0.100109E+04
  11   1   3  50  -0.103539E+04
  12   1   3  50  -0.105882E+04
  13   1   3  50  -0.109150E+04
  14   1   3  50  -0.105521E+04
  15   1   3  50  -0.903155E+03
  16   1   3  50  -0.707559E+03
  17   1   3  50  -0.481327E+03
  18   1   3  50  -0.386486E+03
  19   1   3  50  -0.297892E+03
  20   1   3  50  -0.232460E+03
  21   1   3  50  -0.142479E+03
  22   1   3  50  -0.269426E+02
  23   1   3  50   0.954721E+02
  24   1   3  50   0.228135E+03
  25   1   3  50   0.369736E+03
  26   1   3  50   0.501170E+03
  27   1   3  50   0.595099E+03
  28   1   3  50   0.708930E+03
  29   1   3  50   0.796873E+03
  30   1   3  50   0.910777E+03
  31   1   3  50   0.947807E+03
  32   1   3  50   0.945854E+03
  33   1   3  50   0.932051E+03
  34   1   3  50   0.897338E+03
  35   1   3  50   0.917923E+03
  36   1   3  50   0.740654E+03
   1   2   3  50  -0.147356E+01
   2   2   3  50  -0.136347E+01
   3   2   3  50  -0.118336E+01
   4   2   3  50  -0.926481E+00
   5   2   3  50  -0.591050E+00
   6   2   3  50  -0.181047E+00
   7   2   3  50   0.293394E+00
   8   2   3  50   0.816206E+00
   9   2   3  50   0.136616E+01
  10   2   3  50   0.191812E+01
  11   2   3  50   0.244471E+01
  12   2   3  50   0.291831E+01
  13   2   3  50   0.331328E+01
  14   2   3  50   0.360824E+01
  15   2   3  50   0.378810E+01
  16   2   3  50   0.384548E+01
  17   2   3  50   0.378136E+01
  18   2   3  50   0.360469E+01
  19   2   3  50   0.333111E+01
  20   2   3  50   0.298088E+01
  21   2   3  50   0.257646E+01
  22   2   3  50   0.214004E+01
  23   2   3  50   0.169150E+01
  24   2   3  50   0.124699E+01
  25   2   3  50   0.818254E+00
  26   2   3  50   0.412639E+00
  27   2   3  50   0.336815E-01
  28   2   3  50  -0.317890E+00
  29   2   3  50  -0.642900E+00
  30   2   3  50  -0.942396E+00
  31   2   3  50  -0.121646E+01
  32   2   3  50  -0.154294E+01
  33   2   3  50  -0.139805E+02
  34   2   3  50  -0.311373E+02
  35   2   3  50  -0.509252E+02
  36   2   3  50  -0.145245E+03
   1   3   3  50   0.792492E+06
   2   3   3  50   0.710759E+06
   3   3   3  50   0.620212E+06
   4   3   3  50   0.546781E+06
   5   3   3  50   0.465171E+06
   6   3   3  50   0.407669E+06
   7   3   3  50   0.340138E+06
   8   3   3  50   0.267631E+06
   9   3   3  50   0.189821E+06
  10   3   3  50   0.104221E+06
  11   3   3  50   0.253978E+05
  12   3   3  50  -0.465000E+05
  13   3   3  50  -0.119539E+06
  14   3   3  50  -0.188890E+06
  15   3   3  50  -0.250916E+06
  16   3   3  50  -0.317885E+06
  17   3   3  50  -0.335767E+06
  18   3   3  50  -0.391530E+06
  19   3   3  50  -0.421910E+06
  20   3   3  50  -0.434521E+06
  21   3   3  50  -0.422130E+06
  22   3   3  50  -0.390775E+06
  23   3   3  50  -0.358719E+06
  24   3   3  50  -0.291843E+06
  25   3   3  50  -0.246433E+06
  26   3   3  50  -0.200861E+06
  27   3   3  50  -0.173663E+06
  28   3   3  50  -0.164816E+06
  29   3   3  50  -0.166533E+06
  30   3   3  50  -0.174663E+06
  31   3   3  50  -0.179027E+06
  32   3   3  50  -0.184832E+06
  33   3   3  50  -0.190366E+06
  34   3   3  50  -0.195873E+06
  35   3   3  50  -0.232620E+06
  36   3   3  50  -0.207120E+06
   1   1   4  50  -0.000000E+00
   2   1   4  50  -0.000000E+00
   3   1   4  50  -0.000000E+00
   4   1   4  50  -0.000000E+00
   5   1   4  50  -0.000000E+00
   6   1   4  50  -0.000000E+00
   7   1   4  50  -0.000000E+00
   8   1   4  50  -0.000000E+00
   9   1   4  50  -0.000000E+00
  10   1   4  50  -0.000000E+00
  11   1   4  50  -0.000000E+00
  12   1   4  50  -0.000000E+00
  13   1   4  50  -0.810714E+03
  14   1   4  50  -0.572049E+03
  15   1   4  50  -0.330264E+03
  16   1   4  50  -0.753011E+02
  17   1   4  50   0.147819E+03
  18   1   4  50   0.306025E+03
  19   1   4  50   0.415889E+03
  20   1   4  50   0.490105E+03
  21   1   4  50   0.536023E+03
  22   1   4  50   0.552002E+03
  23   1   4  50   0.524791E+03
  24   1   4  50   0.510555E+03
  25   1   4  50   0.479631E+03
  26   1   4  50   0.445030E+03
  27   1   4  50   0.409805E+03
  28   1   4  50   0.386459E+03
  29   1   4  50   0.356831E+03
  30   1   4  50   0.317545E+03
  31   1   4  50   0.288812E+03
  32   1   4  50   0.256043E+03
  33   1   4  50   0.224515E+03
  34   1   4  50   0.187001E+03
  35   1   4  50   0.152792E+03
  36   1   4  50   0.117176E+03
   1   2   4  50   0.000000E+00
   2   2   4  50   0.000000E+00
   3   2   4  50   0.000000E+00
   4   2   4  50  -0.000000E+00
   5   2   4  50  -0.000000E+00
   6   2   4  50  -0.000000E+00
   7   2   4  50  -0.000000E+00
   8   2   4  50  -0.000000E+00
   9   2   4  50  -0.000000E+00
  10   2   4  50  -0.000000E+00
  11   2   4  50  -0.000000E+00
  12   2   4  50  -0.000000E+00
  13   2   4  50  -0.323472E+01
  14   2   4  50  -0.332343E+01
  15   2   4  50  -0.389770E+01
  16   2   4  50  -0.200798E+02
  17   2   4  50  -0.164938E+03
  18   2   4  50  -0.304315E+03
  19   2   4  50  -0.403786E+03
  20   2   4  50  -0.442382E+03
  21   2   4  50  -0.447660E+03
  22   2   4  50  -0.396532E+03
  23   2   4  50  -0.312805E+03
  24   2   4  50  -0.187985E+03
  25   2   4  50  -0.535660E+02
  26   2   4  50   0.769827E+02
  27   2   4  50   0.206526E+03
  28   2   4  50   0.313721E+03
  29   2   4  50   0.379148E+03
  30   2   4  50   0.431535E+03
  31   2   4  50   0.447395E+03
  32   2   4  50   0.470104E+03
  33   2   4  50   0.476021E+03
  34   2   4  50   0.456993E+03
  35   2   4  50   0.428076E+03
  36   2   4  50   0.391748E+03
   1   3   4  50   0.000000E+00
   2   3   4  50   0.000000E+00
   3   3   4  50   0.000000E+00
   4   3   4  50   0.000000E+00
   5   3   4  50   0.000000E+00
   6   3   4  50   0.000000E+00
   7   3   4  50   0.000000E+00
   8   3   4  50   0.000000E+00
   9   3   4  50   0.000000E+00
  10   3   4  50   0.000000E+00
  11   3   4  50   0.000000E+00
  12   3   4  50   0.000000E+00
  13   3   4  50   0.314314E+06
  14   3   4  50   0.334450E+06
  15   3   4  50   0.359265E+06
  16   3   4  50   0.369102E+06
  17   3   4  50   0.342747E+06
  18   3   4  50   0.309734E+06
  19   3   4  50   0.267679E+06
  20   3   4  50   0.222269E+06
  21   3   4  50   0.178375E+06
  22   3   4  50   0.137545E+06
  23   3   4  50   0.948288E+05
  24   3   4  50   0.618782E+05
  25   3   4  50   0.277554E+05
  26   3   4  50  -0.228902E+04
  27   3   4  50  -0.289157E+05
  28   3   4  50  -0.552929E+05
  29   3   4  50  -0.779864E+05
  30   3   4  50  -0.967033E+05
  31   3   4  50  -0.120486E+06
  32   3   4  50  -0.135172E+06
  33   3   4  50  -0.150803E+06
  34   3   4  50  -0.162149E+06
  35   3   4  50  -0.169229E+06
  36   3   4  50  -0.171331E+06
   1   1   5  50  -0.000000E+00
   2   1   5  50  -0.000000E+00
   3   1   5  50  -0.000000E+00
   4   1   5  50  -0.000000E+00
   5   1   5  50  -0.000000E+00
   6   1   5  50  -0.000000E+00
   7   1   5  50  -0.000000E+00
   8   1   5  50  -0.000000E+00
   9   1   5  50  -0.000000E+00
  10   1   5  50  -0.000000E+00
  11   1   5  50  -0.000000E+00
  12   1   5  50   0.000000E+00
  13   1   5  50   0.146326E+03
  14   1   5  50   0.110640E+03
  15   1   5  50   0.120495E+03
  16   1   5  50   0.152012E+03
  17   1   5  50   0.218033E+03
  18   1   5  50   0.261716E+03
  19   1   5  50   0.387446E+03
  20   1   5  50   0.351828E+03
  21   1   5  50   0.362027E+03
  22   1   5  50   0.324675E+03
  23   1   5  50   0.373761E+03
  24   1   5  50   0.360935E+03
  25   1   5  50   0.315885E+03
  26   1   5  50   0.264141E+03
  27   1   5  50   0.252942E+03
  28   1   5  50   0.232471E+03
  29   1   5  50   0.223399E+03
  30   1   5  50   0.253565E+03
  31   1   5  50   0.260805E+03
  32   1   5  50   0.278468E+03
  33   1   5  50   0.331915E+03
  34   1   5  50   0.352354E+03
  35   1   5  50   0.356321E+03
  36   1   5  50   0.375327E+03
   1   2   5  50  -0.000000E+00
   2   2   5  50  -0.000000E+00
   3   2   5  50  -0.000000E+00
   4   2   5  50  -0.000000E+00
   5   2   5  50  -0.000000E+00
   6   2   5  50  -0.000000E+00
   7   2   5  50  -0.000000E+00
   8   2   5  50  -0.000000E+00
   9   2   5  50  -0.000000E+00
  10   2   5  50   0.000000E+00
  11   2   5  50   0.000000E+00
  12   2   5  50   0.000000E+00
  13   2   5  50   0.170095E+01
  14   2   5  50   0.208424E+01
  15   2   5  50   0.242810E+01
  16   2   5  50   0.272719E+01
  17   2   5  50   0.297631E+01
  18   2   5  50   0.317030E+01
  19   2   5  50   0.330408E+01
  20   2   5  50   0.337281E+01
  21   2   5  50   0.337212E+01
  22   2   5  50   0.329849E+01
  23   2   5  50   0.314975E+01
  24   2   5  50   0.292571E+01
  25   2   5  50   0.262901E+01
  26   2   5  50   0.226602E+01
  27   2   5  50   0.184778E+01
  28   2   5  50   0.139042E+01
  29   2   5  50   0.915072E+00
  30   2   5  50   0.446691E+00
  31   2   5  50   0.118629E-01
  32   2   5  50  -0.364286E+00
  33   2   5  50  -0.661634E+00
  34   2   5  50  -0.868298E+00
  35   2   5  50  -0.982714E+00
  36   2   5  50  -0.115568E+01
   1   3   5  50  -0.000000E+00
   2   3   5  50  -0.000000E+00
   3   3   5  50  -0.000000E+00
   4   3   5  50  -0.000000E+00
   5   3   5  50  -0.000000E+00
   6   3   5  50  -0.000000E+00
   7   3   5  50  -0.000000E+00
   8   3   5  50  -0.000000E+00
   9   3   5  50  -0.000000E+00
  10   3   5  50  -0.000000E+00
  11   3   5  50  -0.000000E+00
  12   3   5  50  -0.000000E+00
  13   3   5  50  -0.820020E+06
  14   3   5  50  -0.747132E+06
  15   3   5  50  -0.684104E+06
  16   3   5  50  -0.570483E+06
  17   3   5  50  -0.459301E+06
  18   3   5  50  -0.321785E+06
  19   3   5  50  -0.168981E+06
  20   3   5  50  -0.214012E+05
  21   3   5  50   0.104959E+06
  22   3   5  50   0.145456E+06
  23   3   5  50   0.162340E+06
  24   3   5  50   0.183870E+06
  25   3   5  50   0.199990E+06
  26   3   5  50   0.193928E+06
  27   3   5  50   0.203289E+06
  28   3   5  50   0.200432E+06
  29   3   5  50   0.202869E+06
  30   3   5  50   0.188801E+06
  31   3   5  50   0.158389E+06
  32   3   5  50   0.153308E+06
  33   3   5  50   0.138911E+06
  34   3   5  50   0.119100E+06
  35   3   5  50   0.116569E+06
  36   3   5  50   0.100918E+06
   1   1   1  51  -0.118576E+04
   2   1   1  51  -0.123124E+04
   3   1   1  51  -0.124189E+04
   4   1   1  51  -0.122744E+04
   5   1   1  51  -0.117403E+04
   6   1   1  51  -0.889286E+03
   7   1   1  51  -0.633892E+03
   8   1   1  51  -0.575822E+03
   9   1   1  51  -0.605820E+03
  10   1   1  51  -0.584773E+03
  11   1   1  51  -0.485923E+03
  12   1   1  51  -0.361868E+03
  13   1   1  51  -0.259861E+03
  14   1   1  51  -0.190110E+03
  15   1   1  51  -0.141194E+03
  16   1   1  51  -0.121589E+03
  17   1   1  51  -0.124384E+03
  18   1   1  51  -0.145532E+03
  19   1   1  51  -0.173428E+03
  20   1   1  51  -0.203118E+03
  21   1   1  51  -0.221249E+03
  22   1   1  51  -0.218399E+03
  23   1   1  51  -0.190270E+03
  24   1   1  51  -0.130078E+03
  25   1   1  51  -0.346911E+02
  26   1   1  51   0.718900E+02
  27   1   1  51   0.175539E+03
  28   1   1  51   0.271153E+03
  29   1   1  51   0.355381E+03
  30   1   1  51   0.422764E+03
  31   1   1  51   0.466044E+03
  32   1   1  51   0.502041E+03
  33   1   1  51   0.554186E+03
  34   1   1  51   0.532686E+03
  35   1   1  51   0.492383E+03
  36   1   1  51   0.408455E+03
   1   2   1  51  -0.350348E+01
   2   2   1  51  -0.349804E+01
   3   2   1  51  -0.342362E+01
   4   2   1  51  -0.327500E+01
   5   2   1  51  -0.304904E+01
   6   2   1  51  -0.274620E+01
   7   2   1  51  -0.237146E+01
   8   2   1  51  -0.193475E+01
   9   2   1  51  -0.145058E+01
  10   2   1  51  -0.937131E+00
  11   2   1  51  -0.414989E+00
  12   2   1  51   0.943869E-01
  13   2   1  51   0.570280E+00
  14   2   1  51   0.994304E+00
  15   2   1  51   0.135179E+01
  16   2   1  51   0.164897E+01
  17   2   1  51   0.313482E+01
  18   2   1  51   0.648572E+01
  19   2   1  51   0.135754E+02
  20   2   1  51   0.243634E+02
  21   2   1  51   0.402654E+02
  22   2   1  51   0.616148E+02
  23   2   1  51   0.912434E+02
  24   2   1  51   0.132316E+03
  25   2   1  51   0.202288E+03
  26   2   1  51   0.280178E+03
  27   2   1  51   0.372805E+03
  28   2   1  51   0.455899E+03
  29   2   1  51   0.540098E+03
  30   2   1  51   0.645014E+03
  31   2   1  51   0.767924E+03
  32   2   1  51   0.907507E+03
  33   2   1  51   0.101377E+04
  34   2   1  51   0.119045E+04
  35   2   1  51   0.130824E+04
  36   2   1  51   0.143289E+04
   1   3   1  51  -0.644066E+06
   2   3   1  51  -0.543682E+06
   3   3   1  51  -0.455041E+06
   4   3   1  51  -0.380409E+06
   5   3   1  51  -0.332831E+06
   6   3   1  51  -0.266156E+06
   7   3   1  51  -0.147056E+06
   8   3   1  51  -0.385466E+05
   9   3   1  51   0.687393E+05
  10   3   1  51   0.179437E+06
  11   3   1  51   0.250496E+06
  12   3   1  51   0.335848E+06
  13   3   1  51   0.411433E+06
  14   3   1  51   0.493336E+06
  15   3   1  51   0.549443E+06
  16   3   1  51   0.592504E+06
  17   3   1  51   0.640710E+06
  18   3   1  51   0.648839E+06
  19   3   1  51   0.637981E+06
  20   3   1  51   0.623141E+06
  21   3   1  51   0.586834E+06
  22   3   1  51   0.536258E+06
  23   3   1  51   0.474568E+06
  24   3   1  51   0.408591E+06
  25   3   1  51   0.316578E+06
  26   3   1  51   0.218460E+06
  27   3   1  51   0.149342E+06
  28   3   1  51   0.988854E+05
  29   3   1  51   0.622209E+05
  30   3   1  51   0.379903E+05
  31   3   1  51   0.230262E+05
  32   3   1  51   0.160306E+05
  33   3   1  51   0.143601E+05
  34   3   1  51   0.140422E+05
  35   3   1  51   0.150370E+05
  36   3   1  51   0.148337E+05
   1   1   2  51   0.304380E+03
   2   1   2  51   0.453276E+03
   3   1   2  51   0.576355E+03
   4   1   2  51   0.665622E+03
   5   1   2  51   0.739032E+03
   6   1   2  51   0.772638E+03
   7   1   2  51   0.760500E+03
   8   1   2  51   0.755552E+03
   9   1   2  51   0.697627E+03
  10   1   2  51   0.637738E+03
  11   1   2  51   0.572074E+03
  12   1   2  51   0.506102E+03
  13   1   2  51   0.457010E+03
  14   1   2  51   0.428386E+03
  15   1   2  51   0.394979E+03
  16   1   2  51   0.402974E+03
  17   1   2  51   0.426475E+03
  18   1   2  51   0.429345E+03
  19   1   2  51   0.451616E+03
  20   1   2  51   0.461515E+03
  21   1   2  51   0.469604E+03
  22   1   2  51   0.474883E+03
  23   1   2  51   0.460737E+03
  24   1   2  51   0.409076E+03
  25   1   2  51   0.400477E+03
  26   1   2  51   0.331303E+03
  27   1   2  51   0.262277E+03
  28   1   2  51   0.206968E+03
  29   1   2  51   0.148170E+03
  30   1   2  51   0.954504E+02
  31   1   2  51   0.490751E+02
  32   1   2  51  -0.486224E+01
  33   1   2  51  -0.524245E+02
  34   1   2  51  -0.981382E+02
  35   1   2  51  -0.142189E+03
  36   1   2  51  -0.193737E+03
   1   2   2  51   0.175492E+01
   2   2   2  51   0.164908E+01
   3   2   2  51   0.154760E+01
   4   2   2  51   0.146476E+01
   5   2   2  51   0.141225E+01
   6   2   2  51   0.139711E+01
   7   2   2  51   0.142027E+01
   8   2   2  51   0.147608E+01
   9   2   2  51   0.155274E+01
  10   2   2  51   0.163366E+01
  11   2   2  51   0.169930E+01
  12   2   2  51   0.172950E+01
  13   2   2  51   0.170565E+01
  14   2   2  51   0.161274E+01
  15   2   2  51   0.144082E+01
  16   2   2  51   0.118590E+01
  17   2   2  51   0.000000E+00
  18   2   2  51   0.441318E+00
  19   2   2  51  -0.278335E-01
  20   2   2  51  -0.541009E+00
  21   2   2  51  -0.140652E+01
  22   2   2  51  -0.813309E+01
  23   2   2  51  -0.322987E+02
  24   2   2  51  -0.713567E+02
  25   2   2  51  -0.109947E+03
  26   2   2  51  -0.207239E+03
  27   2   2  51  -0.279859E+03
  28   2   2  51  -0.354154E+03
  29   2   2  51  -0.408897E+03
  30   2   2  51  -0.477000E+03
  31   2   2  51  -0.468977E+03
  32   2   2  51  -0.519201E+03
  33   2   2  51  -0.486730E+03
  34   2   2  51  -0.453252E+03
  35   2   2  51  -0.398157E+03
  36   2   2  51  -0.306081E+03
   1   3   2  51   0.369927E+06
   2   3   2  51   0.338799E+06
   3   3   2  51   0.324525E+06
   4   3   2  51   0.308840E+06
   5   3   2  51   0.300924E+06
   6   3   2  51   0.292736E+06
   7   3   2  51   0.271126E+06
   8   3   2  51   0.246173E+06
   9   3   2  51   0.217754E+06
  10   3   2  51   0.187013E+06
  11   3   2  51   0.144917E+06
  12   3   2  51   0.904853E+05
  13   3   2  51   0.213236E+05
  14   3   2  51  -0.588511E+05
  15   3   2  51  -0.142405E+06
  16   3   2  51  -0.223197E+06
